# Filename: ILATM2_V01_20130410_132724_smooth_nadir3seg_50pt.csv
# Input filename: ILATM1B_V01_20130410_132724.ATM4BT4.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 130410_aa_l12_cfm_itrf08_27may13_6138
# International Terrestrial Reference Frame: ITRF08
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
48437.25, 69.175871, 311.074615, 865.3059, -0.0018313, 0.0133428, 26.62, 479, 7, 169, 1
48437.25, 69.175196, 311.075902, 866.3294, 0.0041366, -0.0101400, 40.67, 338, 0, 78, 2
48437.25, 69.174521, 311.077189, 865.6104, 0.0047050, 0.0075817, 14.71, 629, 15, -12, 3
48437.25, 69.174614, 311.077012, 865.6199, 0.0012846, 0.0049898, 14.49, 456, 11, 0, 0
48437.50, 69.175674, 311.074111, 864.9491, 0.0023637, 0.0212942, 17.53, 472, 17, 162, 1
48437.50, 69.174993, 311.075420, 866.3167, 0.0000000, 0.0066227, 52.63, 353, 0, 70, 2
48437.50, 69.174313, 311.076729, 865.3393, 0.0148601, 0.0063064, 18.02, 612, 26, -21, 3
48437.50, 69.174471, 311.076423, 865.6373, 0.0101072, -0.0059122, 28.06, 409, 6, 0, 0
48437.75, 69.175468, 311.073624, 864.4201, 0.0051574, 0.0245234, 17.16, 486, 13, 154, 1
48437.75, 69.174780, 311.074960, 866.0245, -0.0014380, 0.0305294, 40.01, 351, 7, 61, 2
48437.75, 69.174092, 311.076297, 865.0450, 0.0185178, -0.0068861, 22.07, 633, 10, -32, 3
48437.75, 69.174329, 311.075837, 865.7783, 0.0189947, -0.0183420, 22.34, 381, 4, 0, 0
48438.00, 69.175249, 311.073174, 863.9431, 0.0032125, 0.0179343, 19.72, 494, 13, 144, 1
48438.00, 69.174555, 311.074530, 865.5133, -0.0055208, 0.0320569, 25.96, 357, 9, 50, 2
48438.00, 69.173861, 311.075886, 864.7820, 0.0217979, -0.0180434, 27.70, 638, 5, -44, 3
48438.00, 69.174185, 311.075253, 865.9098, 0.0134424, -0.0175185, 38.36, 351, 11, 0, 0
48438.25, 69.175020, 311.072742, 863.5526, 0.0041926, 0.0169997, 18.40, 506, 13, 133, 1
48438.25, 69.174323, 311.074114, 864.9887, 0.0023033, 0.0393238, 23.93, 361, 8, 38, 2
48438.25, 69.173625, 311.075486, 864.5358, 0.0251295, -0.0238241, 21.94, 626, 15, -56, 3
48438.25, 69.174040, 311.074670, 865.5692, 0.0054472, 0.0220966, 49.39, 338, 5, 0, 0
48438.50, 69.174783, 311.072335, 863.1647, 0.0059457, 0.0170304, 19.60, 528, 5, 121, 1
48438.50, 69.174084, 311.073714, 864.3176, 0.0002212, 0.0391309, 27.56, 370, 5, 26, 2
48438.50, 69.173385, 311.075093, 864.3149, 0.0296934, -0.0267646, 21.62, 622, 17, -69, 3
48438.50, 69.173895, 311.074088, 864.9255, -0.0081647, 0.0397688, 35.68, 319, 4, 0, 0
48438.75, 69.174543, 311.071930, 862.6885, 0.0099258, 0.0153600, 20.91, 534, 13, 108, 1
48438.75, 69.173847, 311.073314, 863.8765, -0.0094057, 0.0305170, 23.57, 360, 11, 13, 2
48438.75, 69.173150, 311.074698, 863.9004, 0.0326587, -0.0208641, 25.16, 616, 16, -82, 3
48438.75, 69.173749, 311.073507, 864.2278, -0.0103935, 0.0365523, 28.10, 310, 2, 0, 0
48439.00, 69.174304, 311.071530, 862.3565, 0.0029199, 0.0061061, 22.52, 552, 12, 96, 1
48439.00, 69.173610, 311.072913, 863.6048, -0.0041063, 0.0256692, 19.06, 366, 7, 1, 2
48439.00, 69.172916, 311.074297, 863.2644, 0.0356725, -0.0114515, 32.35, 613, 0, -94, 3
48439.00, 69.173603, 311.072927, 863.6215, -0.0038338, 0.0261707, 18.18, 306, 5, 0, 0
48439.25, 69.174067, 311.071129, 862.2027, 0.0014591, 0.0064592, 22.90, 547, 32, 83, 1
48439.25, 69.173384, 311.072494, 863.2448, -0.0024610, 0.0242448, 19.97, 370, 7, -10, 2
48439.25, 69.172702, 311.073858, 862.6223, 0.0437749, -0.0100230, 32.71, 588, 3, -103, 3
48439.25, 69.173457, 311.072348, 863.0752, -0.0013735, 0.0236192, 18.68, 317, 5, 0, 0
48439.50, 69.173832, 311.070724, 862.0864, 0.0075987, -0.0010872, 36.21, 598, 3, 71, 1
48439.50, 69.173168, 311.072053, 862.8662, -0.0034110, 0.0219888, 20.29, 363, 3, -19, 2
48439.50, 69.172504, 311.073382, 862.0871, 0.0458110, -0.0211175, 33.05, 571, 2, -110, 3
48439.50, 69.173310, 311.071769, 862.5742, -0.0031353, 0.0199618, 18.27, 330, 1, 0, 0
48439.75, 69.173611, 311.070291, 861.8978, 0.0093501, -0.0044747, 35.29, 625, 1, 61, 1
48439.75, 69.172975, 311.071570, 862.5940, -0.0083645, 0.0151088, 18.97, 334, 4, -26, 2
48439.75, 69.172339, 311.072848, 861.6852, 0.0556514, -0.0188470, 27.95, 537, 13, -113, 3
48439.75, 69.173164, 311.071191, 862.2224, -0.0051721, 0.0132503, 14.21, 325, 5, 0, 0
48440.00, 69.173426, 311.069788, 861.7355, 0.0135103, -0.0057262, 43.42, 636, 2, 56, 1
48440.00, 69.172806, 311.071039, 862.3052, -0.0057124, 0.0226842, 24.13, 331, 5, -29, 2
48440.00, 69.172185, 311.072291, 861.0752, 0.0521798, -0.0168901, 28.71, 516, 21, -114, 3
48440.00, 69.173017, 311.070613, 861.8777, -0.0009798, 0.0174996, 18.11, 334, 0, 0, 0
48440.25, 69.173350, 311.069068, 861.6150, 0.0172191, 0.0052971, 46.50, 598, 11, 66, 1
48440.25, 69.172703, 311.070373, 861.7826, 0.0011333, 0.0168604, 31.65, 351, 1, -23, 2
48440.25, 69.172055, 311.071679, 860.6250, 0.0384464, -0.0144055, 33.13, 544, 7, -111, 3
48440.25, 69.172870, 311.070036, 861.6078, -0.0032937, 0.0086661, 23.64, 327, 0, 0, 0
48440.50, 69.173286, 311.068324, 861.2811, 0.0094829, 0.0035227, 18.44, 538, 35, 77, 1
48440.50, 69.172620, 311.069666, 861.2976, 0.0115381, 0.0154616, 20.22, 362, 0, -14, 2
48440.50, 69.171954, 311.071008, 860.2864, 0.0352191, 0.0003115, 31.72, 561, 1, -105, 3
48440.50, 69.172723, 311.069459, 861.2874, 0.0101234, 0.0137200, 19.87, 319, 0, 0, 0
48440.75, 69.173218, 311.067583, 861.2010, 0.0084544, -0.0057651, 17.62, 540, 1, 88, 1
48440.75, 69.172544, 311.068945, 860.9559, 0.0055737, 0.0028310, 15.67, 362, 3, -4, 2
48440.75, 69.171870, 311.070307, 859.8967, 0.0289806, 0.0011107, 24.08, 574, 2, -97, 3
48440.75, 69.172576, 311.068882, 860.9726, 0.0049689, 0.0023406, 15.57, 316, 2, 0, 0
48441.00, 69.173136, 311.066874, 861.3354, 0.0109049, -0.0156196, 25.45, 519, 2, 97, 1
48441.00, 69.172467, 311.068227, 860.8667, 0.0058675, 0.0017471, 16.25, 357, 2, 5, 2
48441.00, 69.171798, 311.069581, 859.5857, 0.0269539, 0.0026237, 18.79, 580, 11, -86, 3
48441.00, 69.172428, 311.068306, 860.8521, 0.0063669, 0.0018221, 16.63, 311, 2, 0, 0
48441.25, 69.173041, 311.066189, 861.8311, 0.0115518, -0.0423189, 38.32, 505, 5, 104, 1
