# Filename: ILATM2_V01_20130405_152016_smooth_nadir3seg_50pt.csv
# Input filename: ILATM1B_V01_20130405_152016.ATM4BT4.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 130405_aa_l12_cfm_itrf08_27may13_6138_ilul
# International Terrestrial Reference Frame: ITRF08
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
55300.25, 68.806023, 326.645643, 1123.6469, -0.0068725, -0.0912614, 202.90, 203, 0, 0, 0
55300.50, 68.805437, 326.644852, 1123.9185, 0.0364406, -0.0435302, 146.49, 566, 12, 65, 1
55300.50, 68.806172, 326.647557, 1121.5617, 0.0299983, -0.0266388, 110.21, 312, 13, -71, 2
55300.50, 68.806907, 326.650262, 1116.8597, 0.0204542, -0.0424103, 216.06, 592, 4, -207, 3
55300.50, 68.805786, 326.646136, 1122.0303, 0.0187524, -0.0586492, 200.03, 202, 0, 0, 0
55300.75, 68.805202, 326.645356, 1122.1808, 0.0271282, -0.0443052, 132.99, 563, 14, 64, 1
55300.75, 68.805939, 326.648071, 1120.1480, 0.0306327, -0.0395351, 93.41, 319, 13, -72, 2
55300.75, 68.806676, 326.650786, 1114.8698, 0.0348034, -0.0340438, 239.07, 596, 0, -209, 3
55300.75, 68.805548, 326.646630, 1120.4869, 0.0424139, -0.0297882, 165.62, 200, 2, 0, 0
55301.00, 68.804971, 326.645873, 1119.9889, 0.0543337, -0.0641403, 174.42, 575, 7, 63, 1
55301.00, 68.805714, 326.648613, 1118.3344, 0.0331754, -0.0448884, 120.15, 318, 3, -75, 2
55301.00, 68.806457, 326.651354, 1113.6277, 0.0260749, -0.0467432, 201.62, 576, 12, -212, 3
55301.00, 68.805310, 326.647123, 1118.8396, 0.0482904, -0.0065571, 156.10, 198, 1, 0, 0
55301.25, 68.804734, 326.646366, 1117.9119, 0.0284301, -0.0452572, 194.76, 581, 1, 63, 1
55301.25, 68.805476, 326.649108, 1116.7781, 0.0196095, -0.0391328, 111.73, 329, 4, -75, 2
55301.25, 68.806219, 326.651849, 1111.8493, 0.0316607, -0.0758327, 181.53, 586, 0, -213, 3
55301.25, 68.805072, 326.647616, 1117.2781, 0.0545082, -0.0154141, 152.68, 202, 0, 0, 0
55301.50, 68.804497, 326.646862, 1116.7618, 0.0070039, -0.0344721, 143.88, 580, 0, 63, 1
55301.50, 68.805240, 326.649611, 1115.0064, 0.0406666, -0.0602833, 77.71, 324, 14, -75, 2
55301.50, 68.805984, 326.652360, 1109.9293, 0.0076964, -0.0530032, 149.76, 578, 4, -213, 3
55301.50, 68.804834, 326.648110, 1115.7934, 0.0389857, -0.0305794, 145.54, 202, 0, 0, 0
55301.75, 68.804261, 326.647362, 1115.4698, 0.0236426, -0.0530948, 103.14, 574, 8, 62, 1
55301.75, 68.805004, 326.650114, 1112.6590, 0.0355590, -0.0675834, 91.28, 314, 13, -76, 2
55301.75, 68.805748, 326.652867, 1108.2991, 0.0261978, -0.0529072, 132.24, 559, 7, -214, 3
55301.75, 68.804596, 326.648603, 1114.1855, 0.0446103, -0.0371512, 120.45, 196, 4, 0, 0
55302.00, 68.804020, 326.647845, 1113.4384, 0.0418830, -0.0636359, 112.88, 567, 11, 63, 1
55302.00, 68.804770, 326.650626, 1110.5943, 0.0200988, -0.0581421, 112.40, 331, 2, -77, 2
55302.00, 68.805519, 326.653406, 1105.7906, 0.0545614, -0.0861979, 209.00, 541, 13, -216, 3
55302.00, 68.804357, 326.649096, 1112.3559, 0.0511825, -0.0323098, 89.91, 191, 11, 0, 0
55302.25, 68.803780, 326.648332, 1111.5684, 0.0192574, -0.0457194, 117.74, 569, 5, 63, 1
55302.25, 68.804530, 326.651115, 1108.7003, 0.0358388, -0.0616386, 109.74, 331, 3, -77, 2
55302.25, 68.805280, 326.653898, 1103.3389, 0.0078780, -0.0623199, 223.83, 545, 3, -216, 3
55302.25, 68.804119, 326.649588, 1110.4658, 0.0510535, -0.0426761, 65.41, 192, 9, 0, 0
55302.50, 68.803539, 326.648814, 1109.8457, 0.0327419, -0.0644068, 84.03, 560, 17, 63, 1
55302.50, 68.804287, 326.651594, 1106.6181, 0.0326699, -0.0593880, 95.16, 324, 3, -76, 2
55302.50, 68.805035, 326.654373, 1101.9681, 0.0165670, -0.0579956, 111.79, 549, 15, -215, 3
55302.50, 68.803880, 326.650081, 1108.4036, 0.0462568, -0.0410741, 50.61, 200, 1, 0, 0
55302.75, 68.803297, 326.649295, 1107.9285, 0.0291580, -0.0572441, 89.35, 574, 12, 64, 1
55302.75, 68.804046, 326.652079, 1104.8306, 0.0194112, -0.0525694, 85.94, 312, 13, -76, 2
55302.75, 68.804795, 326.654863, 1100.6452, 0.0015248, -0.0450440, 97.43, 547, 9, -215, 3
55302.75, 68.803641, 326.650573, 1106.8662, 0.0217403, -0.0292875, 57.48, 203, 2, 0, 0
55303.00, 68.803055, 326.649777, 1106.2018, 0.0377639, -0.0513639, 78.08, 581, 11, 64, 1
55303.00, 68.803808, 326.652579, 1103.0056, 0.0301509, -0.0555260, 119.87, 308, 12, -76, 2
55303.00, 68.804561, 326.655380, 1099.1913, 0.0192238, -0.0479232, 85.14, 506, 19, -216, 3
55303.00, 68.803401, 326.651065, 1105.5135, 0.0301859, -0.0441894, 48.83, 185, 14, 0, 0
55303.25, 68.802807, 326.650236, 1104.4533, 0.0360429, -0.0410035, 65.06, 578, 17, 66, 1
55303.25, 68.803564, 326.653056, 1101.5064, 0.0243818, -0.0441128, 94.09, 275, 14, -75, 2
55303.25, 68.804320, 326.655876, 1097.5065, 0.0218200, -0.0615970, 141.93, 462, 19, -216, 3
55303.25, 68.803162, 326.651557, 1103.5081, 0.0388064, -0.0557766, 42.10, 181, 10, 0, 0
55303.50, 68.802552, 326.650667, 1102.9081, 0.0351801, -0.0299651, 128.61, 569, 11, 69, 1
55303.50, 68.803315, 326.653516, 1100.1570, 0.0259082, -0.0422266, 64.63, 281, 2, -73, 2
55303.50, 68.804079, 326.656365, 1095.4295, 0.0194580, -0.0743234, 203.00, 365, 19, -216, 3
55303.50, 68.802922, 326.652048, 1101.7085, 0.0264976, -0.0419972, 65.51, 186, 2, 0, 0
55303.75, 68.802290, 326.651075, 1101.8451, 0.0130369, -0.0096867, 149.25, 567, 0, 73, 1
55303.75, 68.803062, 326.653958, 1098.6597, 0.0267298, -0.0473423, 61.25, 293, 5, -71, 2
55303.75, 68.803834, 326.656842, 1092.2830, 0.0327315, -0.1328684, 296.74, 315, 4, -215, 3
55303.75, 68.802682, 326.652540, 1100.3173, 0.0168975, -0.0404249, 80.76, 173, 0, 0, 0
55304.00, 68.802025, 326.651476, 1101.1000, 0.0068657, -0.0239298, 120.96, 564, 0, 78, 1
55304.00, 68.802796, 326.654357, 1097.1275, 0.0237736, -0.0521606, 71.39, 288, 7, -66, 2
55304.00, 68.803567, 326.657238, 1089.3225, 0.0515797, -0.1582977, 188.65, 302, 13, -210, 3
55304.00, 68.802442, 326.653032, 1098.9383, 0.0155233, -0.0546972, 64.31, 176, 0, 0, 0
55304.25, 68.801756, 326.651857, 1100.0022, 0.0251926, -0.0510993, 72.21, 551, 18, 83, 1
55304.25, 68.802531, 326.654755, 1095.6094, 0.0213317, -0.0562663, 89.34, 284, 15, -62, 2
55304.25, 68.803306, 326.657654, 1085.6923, 0.0348044, -0.1398295, 125.72, 297, 16, -207, 3
55304.25, 68.802202, 326.653523, 1097.5837, 0.0126864, -0.0486308, 61.25, 188, 0, 0, 0
55304.50, 68.801486, 326.652238, 1098.5218, 0.0213530, -0.0456851, 90.36, 553, 15, 89, 1
55304.50, 68.802264, 326.655148, 1093.6831, 0.0232154, -0.0738682, 139.00, 299, 10, -57, 2
55304.50, 68.803041, 326.658058, 1083.1113, -0.0022967, -0.0699524, 153.37, 297, 10, -202, 3
55304.50, 68.801961, 326.654015, 1096.1677, 0.0274559, -0.0483518, 52.09, 184, 4, 0, 0
55304.75, 68.801214, 326.652608, 1097.3182, 0.0154447, -0.0443657, 84.41, 516, 15, 95, 1
55304.75, 68.801985, 326.655500, 1091.5300, 0.0388514, -0.0978915, 125.51, 244, 5, -50, 2
55304.75, 68.802757, 326.658391, 1082.4846, -0.0097189, -0.0344248, 146.16, 287, 1, -194, 3
55304.75, 68.801720, 326.654507, 1094.3976, 0.0324860, -0.0523360, 65.06, 142, 8, 0, 0
55305.00, 68.800940, 326.652977, 1096.2155, 0.0089362, -0.0447998, 62.90, 473, 18, 101, 1
55305.00, 68.801709, 326.655857, 1089.4019, 0.0253254, -0.0851429, 143.87, 199, 3, -43, 2
55305.00, 68.802477, 326.658737, 1082.2571, -0.0036420, -0.0328199, 127.65, 250, 4, -187, 3
55305.00, 68.801479, 326.654998, 1091.9699, 0.0372739, -0.0709894, 146.16, 102, 3, 0, 0
55305.25, 68.800673, 326.653369, 1094.9145, -0.0065275, -0.0528779, 68.69, 481, 31, 106, 1
55305.25, 68.801445, 326.656267, 1087.6891, -0.0012920, -0.0480776, 153.73, 201, 0, -39, 2
55305.25, 68.802218, 326.659164, 1081.3361, 0.0173369, -0.0451910, 144.64, 223, 4, -184, 3
55305.25, 68.801238, 326.655490, 1089.7225, 0.0230901, -0.0727909, 146.54, 114, 2, 0, 0
55305.50, 68.800404, 326.653757, 1094.1145, -0.0112231, -0.0588539, 55.05, 510, 28, 111, 1
55305.50, 68.801180, 326.656668, 1087.5216, -0.0005108, -0.0402316, 70.40, 196, 17, -34, 2
55305.50, 68.801956, 326.659580, 1080.5948, 0.0030749, -0.0527036, 109.53, 207, 10, -180, 3
55305.50, 68.800997, 326.655982, 1088.5791, 0.0004856, -0.0457845, 79.92, 133, 6, 0, 0
55305.75, 68.800127, 326.654117, 1093.7937, -0.0183113, -0.0515954, 63.37, 516, 7, 118, 1
55305.75, 68.800901, 326.657018, 1086.8848, -0.0054981, -0.0438275, 84.29, 226, 10, -27, 2
55305.75, 68.801674, 326.659918, 1079.9989, -0.0054627, -0.0564824, 147.68, 212, 1, -172, 3
55305.75, 68.800756, 326.656474, 1087.9698, -0.0132200, -0.0304199, 62.50, 140, 0, 0, 0
55306.00, 68.799850, 326.654475, 1093.6451, -0.0138113, -0.0463676, 112.95, 465, 30, 124, 1
55306.00, 68.800629, 326.657400, 1086.4076, -0.0228750, -0.0488060, 114.22, 253, 1, -22, 2
55306.00, 68.801409, 326.660325, 1079.2737, -0.0183159, -0.0589297, 182.62, 218, 0, -168, 3
55306.00, 68.800514, 326.656967, 1087.7127, -0.0233397, -0.0409759, 75.52, 144, 2, 0, 0
55306.25, 68.799576, 326.654847, 1093.4256, -0.0304429, -0.0361144, 176.41, 413, 32, 131, 1
55306.25, 68.800342, 326.657718, 1086.4261, -0.0239077, -0.0402143, 144.87, 285, 1, -13, 2
55306.25, 68.801108, 326.660589, 1079.5043, -0.0330368, -0.0495310, 150.16, 221, 1, -156, 3
55306.25, 68.800273, 326.657459, 1087.1512, -0.0252520, -0.0721980, 120.25, 163, 2, 0, 0
55306.50, 68.799308, 326.655247, 1093.4406, -0.0116293, -0.0583007, 168.17, 438, 21, 135, 1
55306.50, 68.800079, 326.658135, 1086.6985, -0.0370272, -0.0200473, 130.18, 281, 5, -9, 2
55306.50, 68.800850, 326.661023, 1079.4701, -0.0202316, -0.0554745, 111.01, 200, 3, -153, 3
55306.50, 68.800031, 326.657953, 1086.7840, -0.0498517, -0.0605088, 136.01, 157, 2, 0, 0
55306.75, 68.799051, 326.655683, 1093.4139, -0.0318979, -0.0393387, 154.49, 517, 2, 138, 1
55306.75, 68.799818, 326.658556, 1087.1870, -0.0155658, -0.0337574, 67.58, 275, 16, -5, 2
55306.75, 68.800586, 326.661430, 1078.8107, -0.0250320, -0.0667663, 138.47, 212, 5, -149, 3
55306.75, 68.799789, 326.658447, 1087.0408, -0.0346414, -0.0559151, 77.84, 148, 7, 0, 0
55307.00, 68.798780, 326.656073, 1093.1840, 0.0256900, -0.0558614, 181.82, 524, 2, 143, 1
55307.00, 68.799555, 326.658970, 1087.3010, -0.0280219, -0.0307179, 64.84, 269, 23, -1, 2
55307.00, 68.800330, 326.661868, 1078.2066, -0.0199903, -0.0610894, 147.54, 228, 8, -146, 3
55307.00, 68.799547, 326.658941, 1087.1484, -0.0435807, -0.0420321, 71.74, 143, 15, 0, 0
55307.25, 68.798526, 326.656528, 1092.9508, -0.0234701, -0.0103874, 156.88, 520, 14, 146, 1
55307.25, 68.799294, 326.659395, 1087.2280, -0.0293875, -0.0432774, 122.34, 252, 21, 2, 2
55307.25, 68.800062, 326.662261, 1077.4466, -0.0179763, -0.0459391, 130.54, 279, 9, -141, 3
55307.25, 68.799305, 326.659437, 1087.2434, -0.0291425, -0.0333987, 96.74, 141, 12, 0, 0
55307.50, 68.798274, 326.656993, 1093.7317, -0.0315825, -0.0101240, 126.53, 514, 9, 147, 1
55307.50, 68.799039, 326.659841, 1086.8211, -0.0335518, -0.0702483, 168.41, 278, 2, 5, 2
55307.50, 68.799803, 326.662688, 1077.7400, -0.0345554, -0.0449824, 80.19, 315, 17, -138, 3
55307.50, 68.799063, 326.659933, 1087.1598, -0.0050078, -0.0386780, 85.54, 154, 9, 0, 0
55307.75, 68.798026, 326.657471, 1094.6306, -0.0312649, -0.0136094, 142.34, 500, 6, 148, 1
55307.75, 68.798786, 326.660299, 1085.9889, -0.0201139, -0.0868916, 178.11, 286, 0, 7, 2
55307.75, 68.799546, 326.663126, 1077.6402, -0.0177423, -0.0589033, 75.42, 362, 2, -135, 3
55307.75, 68.798821, 326.660430, 1085.7559, -0.0221149, -0.0835406, 178.24, 165, 0, 0, 0
55308.00, 68.797776, 326.657952, 1094.9531, -0.0189511, -0.0255554, 166.51, 512, 14, 149, 1
55308.00, 68.798538, 326.660775, 1085.8145, -0.0699085, -0.0576940, 183.14, 284, 0, 8, 2
55308.00, 68.799299, 326.663598, 1077.3152, -0.0359386, -0.0458062, 115.03, 382, 1, -134, 3
55308.00, 68.798579, 326.660927, 1085.2486, -0.0622029, -0.0685920, 187.91, 167, 0, 0, 0
55308.25, 68.797528, 326.658430, 1094.6454, 0.0019878, -0.0373044, 145.62, 511, 18, 150, 1
55308.25, 68.798288, 326.661246, 1086.4367, -0.0531346, -0.0667862, 149.55, 298, 0, 9, 2
55308.25, 68.799048, 326.664061, 1078.1497, -0.0654439, -0.0300385, 127.24, 358, 0, -132, 3
55308.25, 68.798337, 326.661427, 1085.5424, -0.0591726, -0.0602192, 161.39, 172, 0, 0, 0
55308.50, 68.797283, 326.658923, 1094.5957, -0.0313212, -0.0113728, 90.30, 525, 11, 151, 1
55308.50, 68.798044, 326.661736, 1087.0299, -0.0638273, -0.0310917, 118.17, 304, 3, 10, 2
55308.50, 68.798804, 326.664548, 1079.4271, -0.0629270, -0.0368902, 89.02, 341, 3, -132, 3
55308.50, 68.798095, 326.661927, 1086.2318, -0.0655738, -0.0294742, 119.04, 170, 1, 0, 0
55308.75, 68.797038, 326.659420, 1095.5056, -0.0414417, -0.0034643, 86.86, 527, 1, 151, 1
55308.75, 68.797796, 326.662217, 1088.1204, -0.0601723, -0.0223048, 89.33, 297, 7, 11, 2
55308.75, 68.798554, 326.665014, 1079.9964, -0.0418844, -0.0600784, 100.91, 346, 7, -130, 3
55308.75, 68.797853, 326.662428, 1087.3223, -0.0691139, -0.0240828, 92.35, 167, 5, 0, 0
55309.00, 68.796786, 326.659893, 1096.4554, -0.0269276, -0.0120865, 81.84, 503, 6, 153, 1
55309.00, 68.797549, 326.662700, 1089.3061, -0.0631731, -0.0257383, 63.16, 299, 12, 12, 2
55309.00, 68.798312, 326.665507, 1080.1550, -0.0635390, -0.0455286, 128.93, 374, 7, -130, 3
55309.00, 68.797611, 326.662930, 1088.5275, -0.0693360, -0.0335383, 60.60, 167, 9, 0, 0
55309.25, 68.796542, 326.660397, 1096.8191, -0.0251229, -0.0179772, 106.59, 494, 19, 153, 1
55309.25, 68.797306, 326.663200, 1090.4301, -0.0610606, -0.0288325, 58.74, 308, 10, 12, 2
55309.25, 68.798070, 326.666003, 1080.9641, -0.0705723, -0.0317923, 150.32, 414, 4, -129, 3
55309.25, 68.797369, 326.663433, 1089.5547, -0.0617532, -0.0341040, 50.65, 171, 7, 0, 0
55309.50, 68.796304, 326.660921, 1097.1194, -0.0340043, -0.0174958, 119.28, 500, 23, 152, 1
55309.50, 68.797065, 326.663708, 1091.0232, -0.0362081, -0.0406381, 95.54, 318, 4, 12, 2
55309.50, 68.797826, 326.666495, 1082.2290, -0.0654818, -0.0385196, 141.81, 450, 5, -129, 3
55309.50, 68.797127, 326.663938, 1090.1893, -0.0399382, -0.0338454, 68.40, 174, 4, 0, 0
55309.75, 68.796056, 326.661413, 1097.2585, -0.0068890, -0.0339575, 95.74, 498, 26, 153, 1
55309.75, 68.796817, 326.664194, 1091.2743, -0.0268846, -0.0336270, 135.92, 297, 4, 13, 2
55309.75, 68.797578, 326.666975, 1083.3764, -0.0660172, -0.0469336, 112.34, 466, 0, -128, 3
55309.75, 68.796885, 326.664444, 1090.5888, -0.0297971, -0.0192907, 110.17, 159, 8, 0, 0
55310.00, 68.795811, 326.661918, 1097.3605, -0.0275372, -0.0108962, 99.23, 506, 17, 153, 1
55310.00, 68.796572, 326.664691, 1091.4181, -0.0341593, -0.0338393, 146.63, 288, 6, 13, 2
55310.00, 68.797334, 326.667464, 1083.8659, -0.0507479, -0.0647409, 132.20, 462, 5, -127, 3
55310.00, 68.796644, 326.664951, 1090.3935, -0.0073325, -0.0264763, 119.56, 157, 8, 0, 0
55310.25, 68.795563, 326.662414, 1097.7535, -0.0080349, -0.0145089, 107.32, 498, 20, 154, 1
55310.25, 68.796328, 326.665191, 1091.7571, -0.0430091, -0.0314308, 128.84, 308, 5, 14, 2
55310.25, 68.797092, 326.667968, 1083.2170, -0.0351297, -0.0686551, 175.91, 479, 9, -127, 3
55310.25, 68.796402, 326.665459, 1090.6297, -0.0491400, -0.0141958, 112.59, 174, 5, 0, 0
55310.50, 68.795318, 326.662921, 1097.9783, -0.0244190, -0.0070662, 107.42, 505, 22, 154, 1
55310.50, 68.796081, 326.665684, 1092.2711, -0.0398169, -0.0244900, 93.50, 303, 4, 14, 2
55310.50, 68.796844, 326.668447, 1083.2448, -0.0682414, -0.0281230, 126.85, 494, 16, -125, 3
55310.50, 68.796160, 326.665969, 1091.4713, -0.0512877, -0.0264203, 93.47, 171, 3, 0, 0
55310.75, 68.795073, 326.663428, 1098.1237, -0.0090413, -0.0243403, 77.17, 512, 29, 155, 1
55310.75, 68.795837, 326.666186, 1092.6118, -0.0293803, -0.0344713, 52.89, 305, 6, 15, 2
55310.75, 68.796600, 326.668943, 1084.0139, -0.0432164, -0.0527629, 102.09, 495, 10, -125, 3
55310.75, 68.795918, 326.666480, 1091.8386, -0.0301241, -0.0298125, 52.05, 173, 2, 0, 0
55311.00, 68.794829, 326.663938, 1098.0438, -0.0179566, -0.0181620, 64.56, 508, 28, 155, 1
55311.00, 68.795592, 326.666689, 1092.6924, -0.0269642, -0.0337516, 48.95, 296, 11, 15, 2
55311.00, 68.796355, 326.669441, 1084.3238, -0.0494273, -0.0573662, 93.59, 490, 15, -124, 3
55311.00, 68.795676, 326.666992, 1091.9539, -0.0242744, -0.0232963, 44.96, 174, 4, 0, 0
55311.25, 68.794583, 326.664447, 1097.8241, -0.0051664, -0.0309800, 53.98, 506, 35, 155, 1
55311.25, 68.795347, 326.667192, 1092.7801, -0.0273030, -0.0280137, 61.46, 295, 12, 16, 2
55311.25, 68.796111, 326.669937, 1084.3602, -0.0418333, -0.0679142, 84.59, 450, 18, -123, 3
55311.25, 68.795435, 326.667505, 1092.0588, -0.0252037, -0.0256856, 56.95, 172, 6, 0, 0
55311.50, 68.794320, 326.664895, 1097.3959, -0.0096272, -0.0305997, 67.74, 472, 48, 159, 1
55311.50, 68.795092, 326.667659, 1092.8907, -0.0174792, -0.0309175, 72.40, 298, 14, 18, 2
55311.50, 68.795864, 326.670424, 1084.3456, -0.0494440, -0.0581236, 78.65, 384, 25, -122, 3
55311.50, 68.795193, 326.668020, 1092.3132, -0.0300366, -0.0235924, 76.46, 169, 9, 0, 0
55311.75, 68.794077, 326.665411, 1096.8337, 0.0059317, -0.0336393, 75.44, 477, 35, 159, 1
55311.75, 68.794849, 326.668170, 1092.5544, -0.0058575, -0.0394489, 68.74, 275, 11, 19, 2
55311.75, 68.795621, 326.670929, 1083.9191, -0.0302500, -0.0486475, 98.96, 320, 19, -122, 3
55311.75, 68.794951, 326.668537, 1092.1060, -0.0049617, -0.0472439, 71.58, 149, 9, 0, 0
55312.00, 68.793845, 326.665975, 1096.2739, 0.0023382, -0.0199992, 57.21, 520, 23, 157, 1
55312.00, 68.794612, 326.668708, 1091.9208, -0.0140116, -0.0458684, 71.43, 265, 6, 18, 2
55312.00, 68.795379, 326.671440, 1083.2003, -0.0146111, -0.0477537, 125.49, 209, 16, -121, 3
55312.00, 68.794709, 326.669054, 1091.3141, -0.0106663, -0.0593144, 50.03, 139, 7, 0, 0
55312.25, 68.793600, 326.666488, 1095.6039, 0.0084490, -0.0277972, 66.27, 521, 20, 157, 1
55312.25, 68.794367, 326.669215, 1091.3359, -0.0133236, -0.0521906, 56.63, 249, 12, 18, 2
55312.25, 68.795135, 326.671943, 1081.4121, 0.0207554, -0.0510696, 218.10, 183, 6, -121, 3
55312.25, 68.794468, 326.669572, 1090.4495, -0.0126097, -0.0530302, 47.87, 143, 7, 0, 0
55312.50, 68.793356, 326.667008, 1094.6758, 0.0060850, -0.0324357, 73.51, 519, 16, 157, 1
55312.50, 68.794127, 326.669741, 1090.3918, -0.0015053, -0.0563222, 62.97, 219, 31, 18, 2
55312.50, 68.794898, 326.672473, 1080.0693, 0.0041522, -0.0646700, 162.01, 292, 11, -121, 3
55312.50, 68.794227, 326.670093, 1089.7210, -0.0085947, -0.0424696, 39.97, 132, 17, 0, 0
55312.75, 68.793115, 326.667539, 1093.5706, 0.0164145, -0.0417441, 70.22, 462, 27, 157, 1
55312.75, 68.793893, 326.670289, 1087.4675, 0.0034875, -0.1131509, 228.99, 261, 10, 17, 2
55312.75, 68.794671, 326.673038, 1078.3300, 0.0161145, -0.0862682, 118.16, 455, 11, -124, 3
55312.75, 68.793985, 326.670614, 1085.8495, -0.0076433, -0.1643977, 255.31, 158, 1, 0, 0
55313.00, 68.792876, 326.668078, 1091.9644, 0.0267243, -0.0505409, 60.09, 338, 21, 156, 1
55313.00, 68.793662, 326.670849, 1085.0105, 0.0068704, -0.1109305, 252.07, 266, 2, 15, 2
55313.00, 68.794448, 326.673621, 1076.4174, -0.0080854, -0.0704981, 89.43, 563, 10, -127, 3
55313.00, 68.793744, 326.671137, 1082.9739, 0.0110438, -0.1161029, 298.56, 155, 0, 0, 0
55313.25, 68.792649, 326.668662, 1090.2174, 0.0267957, -0.0446743, 59.01, 209, 9, 153, 1
55313.25, 68.793450, 326.671475, 1082.2872, 0.0118105, -0.0810523, 259.17, 259, 0, 10, 2
55313.25, 68.794250, 326.674288, 1075.1640, -0.0258478, -0.0318984, 134.04, 511, 57, -134, 3
55313.25, 68.793502, 326.671661, 1081.3936, -0.0082249, -0.0418409, 252.15, 140, 0, 0, 0
55313.50, 68.792496, 326.669505, 1088.2805, 0.0161618, -0.0378170, 101.56, 101, 12, 137, 1
55313.50, 68.793269, 326.672214, 1080.0418, -0.0038232, -0.0563983, 284.35, 278, 2, -1, 2
55313.50, 68.794043, 326.674923, 1072.4449, -0.0126758, -0.1188210, 430.70, 494, 0, -140, 3
55313.50, 68.793261, 326.672185, 1080.4354, -0.0266070, -0.0839205, 272.51, 158, 1, 0, 0
55313.75, 68.792690, 326.671558, 1083.2262, -0.0306147, -0.0161813, 290.67, 141, 2, 59, 1
55313.75, 68.793300, 326.673689, 1077.8664, -0.0596066, 0.0000000, 183.61, 212, 21, -50, 2
55313.75, 68.793909, 326.675820, 1070.6734, -0.1042956, -0.0204028, 653.86, 358, 0, -159, 3
55313.75, 68.793020, 326.672712, 1080.8244, -0.0845967, -0.0216455, 227.03, 153, 14, 0, 0
55314.00, 68.792832, 326.673424, 1078.0593, -0.0041518, -0.1060695, 501.27, 243, 5, -9, 2
55314.00, 68.793617, 326.676165, 1071.6054, -0.0287699, 0.0136515, 734.79, 424, 0, -150, 3
55314.00, 68.792779, 326.673239, 1078.6436, -0.0124821, -0.1234090, 575.21, 132, 3, 0, 0
55314.25, 68.791812, 326.671240, 1081.5905, 0.0302166, -0.0170154, 72.41, 110, 2, 130, 1
55314.25, 68.792613, 326.674028, 1075.2582, 0.0125499, -0.0833330, 577.28, 224, 2, -13, 2
55314.25, 68.793414, 326.676816, 1070.7266, 0.0851592, -0.0291130, 507.63, 421, 13, -157, 3
55314.25, 68.792538, 326.673768, 1073.7994, 0.0704626, -0.1214895, 720.91, 103, 0, 0, 0
55314.50, 68.791593, 326.671853, 1080.3167, 0.0473457, -0.0214188, 74.97, 232, 16, 126, 1
55314.50, 68.792399, 326.674651, 1072.4368, 0.0369853, -0.0610895, 456.11, 227, 0, -18, 2
55314.50, 68.793204, 326.677450, 1068.8440, 0.0331067, 0.0067900, 507.22, 390, 2, -162, 3
55314.50, 68.792297, 326.674297, 1070.7769, -0.0069783, 0.1188099, 279.40, 110, 4, 0, 0
55314.75, 68.791366, 326.672435, 1077.8032, 0.0430100, -0.0306074, 198.62, 354, 17, 123, 1
55314.75, 68.792189, 326.675291, 1070.3660, 0.0022213, -0.0680861, 461.03, 262, 0, -24, 2
55314.75, 68.793012, 326.678147, 1069.5413, 0.0106100, -0.0997912, 294.21, 316, 28, -171, 3
55314.75, 68.792056, 326.674828, 1072.1889, 0.0424605, -0.0486414, 389.84, 139, 0, 0, 0
55315.00, 68.791152, 326.673065, 1074.1605, 0.0460230, -0.0589246, 350.81, 417, 9, 118, 1
55315.00, 68.791971, 326.675902, 1068.3024, 0.0462111, -0.0633337, 516.82, 281, 0, -28, 2
55315.00, 68.792790, 326.678738, 1066.4503, 0.0188006, -0.1288631, 312.19, 266, 21, -174, 3
55315.00, 68.791815, 326.675359, 1068.1976, 0.0411627, -0.2049527, 443.09, 152, 0, 0, 0
55315.25, 68.790945, 326.673716, 1071.6428, 0.0245482, -0.0518367, 322.71, 422, 29, 112, 1
55315.25, 68.791761, 326.676539, 1064.9054, 0.0948601, -0.0720603, 447.53, 289, 0, -33, 2
55315.25, 68.792578, 326.679362, 1062.7145, 0.0101658, -0.0983971, 426.20, 285, 11, -179, 3
55315.25, 68.791574, 326.675891, 1064.4139, 0.0123088, -0.0972926, 446.12, 158, 0, 0, 0
55315.50, 68.790733, 326.674351, 1068.6279, 0.0485452, -0.0960263, 256.80, 459, 23, 107, 1
55315.50, 68.791550, 326.677172, 1061.2949, 0.0718041, -0.0626490, 428.19, 282, 4, -39, 2
55315.50, 68.792367, 326.679994, 1058.8915, 0.0632532, -0.1021529, 448.44, 398, 4, -184, 3
55315.50, 68.791333, 326.676423, 1061.8300, 0.0738329, -0.0238838, 259.41, 163, 1, 0, 0
55315.75, 68.790522, 326.674988, 1064.1679, 0.0561304, -0.1202205, 300.31, 512, 13, 101, 1
55315.75, 68.791342, 326.677819, 1058.7441, 0.0681773, -0.0406877, 501.28, 281, 3, -44, 2
55315.75, 68.792162, 326.680649, 1054.2781, 0.0797486, -0.0891482, 387.00, 455, 10, -190, 3
55315.75, 68.791092, 326.676957, 1058.9972, 0.0741476, -0.0448785, 230.40, 158, 10, 0, 0
